employee_id,department,role,team_size,sprint_number,project_name,experience_years,previous_kpis_count,previous_kpi_met_rate,kpi_type,unit,target_value,duration_days,work_style,pace_ratio,halfway_completion,update_frequency,pace_trend,days_remaining_pct,fell_behind,n_updates,days_since_last_update,total_output_pct,engagement_score,risk_score,consistency_score,historical_success_rate,met_target
1028,Product,engineer,5,24,Sprint 24,14.8,11,0.3,Deliver product features,features,48,154,slow_starter,0.9564,0.3412,0.261,-3.0231,0.2488,0,6,3,0.483,0.655,0.249,0.863,0.195,0
1029,Sales,tester,7,19,Sprint 19,6.8,0,0.5,Onboard new clients,clients,3,69,strong_starter,0.6178,0.3858,0.7668,0.1691,0.2463,0,6,4,0.823,0.787,0.38,0.952,0.496,0
1030,Sales,designer,11,4,Sprint 4,1.9,6,0.21,Onboard new clients,clients,10,126,strong_starter,0.5227,0.0967,0.4257,-0.713,0.02,1,6,12,0.208,0.439,0.764,0.877,0.222,0
1031,Sales,designer,11,9,Sprint 9,5.1,11,0.63,Complete code reviews,reviews,132,170,strong_starter,1.5004,0.6756,1.2571,-0.1922,0.1675,0,6,1,1.15,1.0,0.0,1.0,0.614,1
1032,Sales,designer,9,15,Sprint 15,4.7,14,0.16,Write documentation pages,pages,42,167,steady,1.2399,0.4066,0.7928,0.4179,0.1156,0,5,2,0.886,0.879,0.201,0.954,0.131,1
1033,Sales,consultant,3,13,Sprint 13,8.9,13,0.97,Close support tickets,tickets,176,115,struggling,0.5933,0.2886,0.5214,-1.8975,0.2235,1,6,14,0.578,0.508,0.637,0.843,0.957,0
1034,Marketing,engineer,11,19,Sprint 19,11.1,0,0.5,Process sales leads,leads,87,65,strong_starter,1.1818,0.2752,0.2217,-0.9013,0.406,1,9,6,0.535,0.153,0.45,0.951,0.433,0
1035,Product,engineer,11,21,Sprint 21,6.1,16,0.86,Process sales leads,leads,190,150,strong_starter,0.4742,0.02,1.097,-1.1422,0.3337,0,8,15,0.05,0.912,0.513,0.964,0.846,0
1036,Sales,developer,4,10,Sprint 10,1.4,0,0.5,Write documentation pages,pages,56,91,strong_starter,0.8517,0.3243,0.6648,1.3008,0.0711,0,10,0,0.737,0.833,0.248,1.0,0.623,1
1037,Sales,designer,10,21,Sprint 21,2.1,19,0.84,Conduct client calls,calls,107,143,struggling,0.2653,0.3491,0.3869,-0.6231,0.3433,0,6,9,0.688,0.667,0.457,0.906,0.725,0
1038,Engineering,consultant,12,14,Sprint 14,13.1,15,0.86,Conduct client calls,calls,79,47,steady,0.878,0.8147,0.8107,-0.9627,0.1288,1,12,1,1.15,0.613,0.378,0.957,0.82,1
1039,Marketing,consultant,10,23,Sprint 23,0.8,15,0.83,Resolve bug reports,bugs,83,60,struggling,0.9362,0.2538,0.1,-0.4032,0.0848,1,13,3,0.479,0.327,0.535,0.935,0.864,0
1040,Marketing,consultant,12,15,Sprint 15,6.7,3,0.1,Close support tickets,tickets,133,132,struggling,1.1121,0.4151,1.0636,-1.5013,0.3444,0,7,9,0.774,0.911,0.11,0.959,0.0,0
1041,Product,analyst,5,16,Sprint 16,3.5,3,0.33,Process sales leads,leads,58,73,strong_starter,1.0384,0.5212,0.7671,1.5128,0.0044,0,12,2,1.15,0.905,0.175,1.0,0.34,1
1042,Product,developer,9,11,Sprint 11,11.9,8,0.57,Onboard new clients,clients,27,92,struggling,0.4058,0.0848,0.652,-0.947,0.4287,1,9,7,0.096,0.458,0.761,0.886,0.492,0
1043,Product,tester,7,23,Sprint 23,4.7,5,0.57,Complete code reviews,reviews,163,103,strong_starter,1.064,0.7038,1.0783,-0.1375,0.0,0,15,0,1.15,1.0,0.105,0.992,0.565,1
1044,Product,designer,6,21,Sprint 21,3.8,6,0.58,Resolve bug reports,bugs,34,62,steady,1.2263,0.835,1.3821,0.2525,0.1003,1,10,0,1.15,0.784,0.292,0.946,0.687,1
1045,Marketing,designer,9,20,Sprint 20,13.6,11,0.64,Write documentation pages,pages,56,160,slow_starter,0.9031,0.3031,0.6201,-0.963,0.3378,1,10,4,0.471,0.482,0.564,0.919,0.581,0
1046,QA,consultant,4,17,Sprint 17,7.5,15,0.9,Run quality tests,tests,67,126,struggling,0.468,0.1913,0.5229,-0.6432,0.2089,1,4,6,0.366,0.431,0.813,0.978,0.773,0
1047,Sales,developer,11,24,Sprint 24,11.9,20,0.2,Write documentation pages,pages,24,109,strong_starter,1.2362,0.6248,0.9322,-1.2947,0.1007,0,12,0,1.015,0.938,0.006,0.979,0.193,1
1048,Sales,developer,12,2,Sprint 2,6.3,3,0.95,Close support tickets,tickets,231,164,strong_starter,0.4023,0.2348,0.78,-0.735,0.0659,1,5,2,0.448,0.608,0.686,1.0,0.861,0
1049,Engineering,designer,11,17,Sprint 17,4.1,8,0.8,Run quality tests,tests,114,167,struggling,1.121,0.2927,0.2461,-1.6062,0.3487,1,5,7,0.572,0.259,0.467,1.0,0.822,0
1050,Marketing,developer,10,9,Sprint 9,1.8,6,0.73,Conduct client calls,calls,49,146,slow_starter,0.6823,0.6108,0.6846,1.8975,0.0259,0,24,4,1.15,0.867,0.282,1.0,0.765,1
1051,Sales,analyst,11,19,Sprint 19,7.4,3,0.54,Complete code reviews,reviews,163,107,steady,1.4256,0.5228,0.9553,-0.0316,0.1773,0,14,2,1.082,0.826,0.0,0.992,0.674,1
1052,Engineering,designer,5,4,Sprint 4,8.4,6,0.6,Deliver product features,features,20,152,steady,0.7026,0.758,1.1056,0.8879,0.2508,0,15,2,1.15,0.943,0.19,0.951,0.596,1
1053,Sales,tester,12,20,Sprint 20,11.5,0,0.5,Deploy system updates,updates,13,143,slow_starter,0.1,0.3644,0.5835,-0.7198,0.3308,1,2,17,0.671,0.427,0.802,0.882,0.611,0
1054,QA,tester,6,21,Sprint 21,4.8,17,0.25,Resolve bug reports,bugs,78,75,strong_starter,1.3693,0.6596,1.2658,-0.0444,0.0,0,12,1,1.15,1.0,0.035,1.0,0.213,1
1055,Sales,designer,2,11,Sprint 11,13.5,16,0.47,Resolve bug reports,bugs,95,142,steady,0.6333,0.734,1.5422,-1.1528,0.2358,1,14,2,1.15,0.913,0.559,1.0,0.519,1
1056,QA,developer,12,22,Sprint 22,8.3,5,0.19,Deploy system updates,updates,25,54,strong_starter,0.592,0.2917,0.3493,-0.7163,0.2487,1,5,8,0.525,0.39,0.595,0.846,0.201,0
1057,Marketing,designer,3,22,Sprint 22,4.9,19,0.21,Resolve bug reports,bugs,79,108,steady,1.0192,0.5159,0.541,0.7421,0.1583,0,14,4,1.118,0.793,0.145,0.997,0.084,1
1058,Sales,tester,12,6,Sprint 6,5.2,16,0.98,Conduct client calls,calls,118,131,struggling,0.4587,0.538,0.1,-0.5042,0.4641,1,6,5,1.028,0.183,0.657,0.928,1.0,0
1059,Product,developer,4,10,Sprint 10,5.3,11,0.83,Resolve bug reports,bugs,44,97,steady,1.47,0.5213,0.6086,-0.2262,0.0834,0,15,0,0.981,0.844,0.003,0.969,0.723,1
1060,QA,engineer,8,12,Sprint 12,9.9,4,0.97,Process sales leads,leads,130,136,steady,1.9539,0.6497,0.9892,1.3059,0.0888,0,16,2,1.15,0.963,0.0,1.0,0.895,1
1061,Product,engineer,7,14,Sprint 14,12.0,10,0.56,Conduct client calls,calls,46,95,slow_starter,0.7464,0.5102,0.7531,0.2931,0.1619,0,16,3,1.035,0.855,0.269,0.881,0.606,1
1062,Engineering,engineer,5,6,Sprint 6,5.2,15,0.94,Process sales leads,leads,158,142,struggling,0.3065,0.6061,0.4986,-0.5534,0.1922,1,5,19,1.15,0.364,0.771,0.926,0.918,0
1063,QA,analyst,6,20,Sprint 20,9.0,1,0.1,Close support tickets,tickets,239,129,strong_starter,0.7828,0.2978,1.2118,-1.2259,0.3204,1,5,0,0.632,0.629,0.609,0.913,0.068,0
1064,Sales,consultant,3,11,Sprint 11,14.7,13,0.82,Write documentation pages,pages,38,102,strong_starter,1.2097,0.4245,1.2795,0.0541,0.2044,0,18,0,0.858,1.0,0.12,1.0,0.835,1
1065,Sales,developer,11,18,Sprint 18,11.6,8,0.56,Process sales leads,leads,81,173,strong_starter,1.0367,0.5561,1.5213,1.0607,0.1631,0,15,1,1.15,1.0,0.182,0.855,0.553,1
1066,Product,designer,5,6,Sprint 6,5.2,7,0.46,Complete code reviews,reviews,47,110,struggling,1.008,0.0954,0.7399,-1.0988,0.2484,1,9,8,0.068,0.473,0.617,0.95,0.6,0
1067,QA,designer,8,16,Sprint 16,12.1,16,0.06,Resolve bug reports,bugs,47,35,steady,1.5375,0.4921,1.9311,0.3769,0.0134,0,10,0,1.102,1.0,0.0,0.989,0.068,1
1068,Product,tester,9,10,Sprint 10,8.8,20,0.07,Process sales leads,leads,141,38,steady,0.4407,0.0367,0.5569,-0.7032,0.2456,1,7,15,0.053,0.458,0.849,0.633,0.021,0
1069,Marketing,engineer,11,15,Sprint 15,9.3,6,0.75,Run quality tests,tests,119,58,steady,1.1251,0.6167,0.6964,1.7399,0.2288,0,10,2,1.15,0.783,0.089,0.974,0.633,1
1070,Sales,consultant,7,3,Sprint 3,3.1,18,0.34,Resolve bug reports,bugs,74,145,struggling,0.824,0.135,0.9018,-1.0883,0.2774,1,11,10,0.187,0.527,0.6,0.951,0.369,0
1071,Engineering,tester,8,1,Sprint 1,0.6,10,0.43,Deploy system updates,updates,7,132,strong_starter,0.4724,0.1249,0.7045,-0.55,0.602,1,7,17,0.178,0.323,0.718,0.931,0.57,0
1072,Sales,tester,7,23,Sprint 23,13.1,4,0.19,Write documentation pages,pages,44,147,strong_starter,0.4888,0.2309,0.2693,-2.3428,0.4006,1,7,8,0.284,0.37,0.71,0.972,0.074,0
1073,Engineering,analyst,10,12,Sprint 12,14.3,10,0.87,Deliver product features,features,9,166,struggling,0.6486,0.3437,0.7181,-0.1799,0.3692,0,3,8,0.681,0.788,0.341,0.888,0.765,0
1074,Product,analyst,5,12,Sprint 12,0.9,14,0.12,Conduct client calls,calls,58,71,steady,0.6,0.6545,1.3614,1.2779,0.1276,0,4,0,1.15,1.0,0.253,1.0,0.121,1
1075,QA,analyst,5,13,Sprint 13,9.1,3,0.09,Conduct client calls,calls,68,42,slow_starter,1.1314,0.4505,1.4139,-0.1238,0.0,1,9,1,0.94,0.863,0.403,0.914,0.153,1
1076,Engineering,designer,11,12,Sprint 12,11.4,10,0.42,Run quality tests,tests,35,71,steady,0.524,0.285,1.0641,0.2096,0.072,1,2,7,0.521,0.736,0.707,0.91,0.363,0
1077,Engineering,designer,2,1,Sprint 1,6.0,13,0.4,Run quality tests,tests,66,152,steady,1.5528,0.9,0.9853,0.7383,0.1088,0,11,0,1.15,0.905,0.0,0.974,0.194,1
1078,Product,analyst,3,21,Sprint 21,9.8,12,0.88,Resolve bug reports,bugs,23,141,struggling,0.8201,0.2943,1.024,0.0604,0.093,1,2,4,0.561,0.729,0.583,1.0,0.774,0
1079,Sales,tester,2,5,Sprint 5,8.0,4,0.7,Write documentation pages,pages,12,66,steady,0.9606,0.4081,0.1,1.1049,0.3131,0,8,3,0.97,0.487,0.235,0.996,0.622,0
1080,QA,analyst,8,6,Sprint 6,3.0,16,0.97,Conduct client calls,calls,130,105,slow_starter,1.6157,0.5724,1.3023,-1.3298,0.2906,0,8,4,0.943,1.0,0.0,1.0,0.868,1
1081,Engineering,designer,5,10,Sprint 10,6.4,11,0.91,Complete code reviews,reviews,123,58,strong_starter,0.9944,0.4567,0.3386,1.4085,0.096,1,5,10,0.999,0.42,0.477,0.818,0.977,0
1082,Engineering,consultant,4,14,Sprint 14,1.2,12,0.76,Close support tickets,tickets,124,37,strong_starter,0.6383,0.3347,0.9639,0.5198,0.41,0,3,10,0.66,0.798,0.341,0.685,0.823,0
1083,Engineering,designer,3,4,Sprint 4,14.5,14,0.98,Deliver product features,features,8,119,slow_starter,0.9199,0.02,0.3715,-1.9558,0.2352,0,8,6,0.05,0.743,0.211,1.0,0.936,0
1084,Product,analyst,7,22,Sprint 22,8.3,19,0.67,Complete code reviews,reviews,30,109,strong_starter,1.0797,0.4662,1.6046,-1.0041,0.1011,1,15,0,0.793,0.904,0.384,0.959,0.642,1
1085,Sales,analyst,5,22,Sprint 22,1.7,3,0.72,Process sales leads,leads,80,62,strong_starter,1.2689,0.492,1.4467,-0.7475,0.0,0,20,0,0.845,1.0,0.099,0.983,0.7,1
1086,Product,developer,9,22,Sprint 22,9.1,16,0.58,Conduct client calls,calls,48,94,slow_starter,1.0586,0.6818,1.019,2.9285,0.112,0,17,3,1.15,0.945,0.089,0.994,0.534,1
1087,Sales,tester,2,24,Sprint 24,13.6,12,0.63,Complete code reviews,reviews,113,138,struggling,1.1432,0.7131,1.7838,1.2898,0.2676,0,10,3,1.15,1.0,0.005,1.0,0.552,1
1088,Sales,analyst,8,11,Sprint 11,0.7,15,0.48,Close support tickets,tickets,76,38,struggling,0.3379,0.5292,0.979,0.1253,0.2936,1,5,9,1.15,0.615,0.814,0.718,0.478,0
1089,QA,tester,6,18,Sprint 18,6.9,8,0.66,Process sales leads,leads,133,145,strong_starter,0.5993,0.1372,0.5741,0.1091,0.3734,1,13,10,0.335,0.421,0.803,1.0,0.702,0
1090,QA,tester,9,22,Sprint 22,1.9,10,0.76,Complete code reviews,reviews,95,117,struggling,0.432,0.2177,0.7046,0.1521,0.3978,1,8,8,0.41,0.483,0.855,0.983,0.803,0
1091,Sales,designer,3,4,Sprint 4,8.5,9,0.13,Deploy system updates,updates,7,169,strong_starter,1.3677,0.4881,0.9072,-0.4726,0.0887,0,11,4,0.906,0.896,0.104,0.954,0.142,1
1092,Marketing,analyst,4,22,Sprint 22,3.7,0,0.5,Run quality tests,tests,30,159,slow_starter,1.2173,0.3809,1.5001,1.0508,0.2403,0,10,2,0.844,1.0,0.026,0.993,0.386,1
1093,Marketing,tester,2,18,Sprint 18,5.8,7,0.69,Run quality tests,tests,96,68,strong_starter,0.7968,0.02,0.1,0.5504,0.2234,0,4,14,0.059,0.617,0.367,0.928,0.642,0
1094,Marketing,analyst,4,18,Sprint 18,14.2,19,0.42,Complete code reviews,reviews,55,72,steady,1.171,0.2908,0.1236,0.1811,0.3441,1,3,3,0.591,0.264,0.321,1.0,0.38,0
1095,QA,designer,9,11,Sprint 11,2.5,9,0.0,Deploy system updates,updates,24,129,slow_starter,0.3404,0.4412,0.6129,0.9878,0.3613,1,6,7,0.994,0.416,0.689,0.976,0.0,0
1096,QA,analyst,4,16,Sprint 16,12.4,7,0.39,Resolve bug reports,bugs,41,47,steady,1.1087,0.6925,1.0413,0.3665,0.046,1,14,2,1.15,0.674,0.326,0.997,0.41,1
1097,Engineering,analyst,6,5,Sprint 5,13.4,3,0.73,Process sales leads,leads,79,93,struggling,0.4553,0.496,0.1105,0.5127,0.1229,1,12,0,1.1,0.303,0.651,1.0,0.781,0
1098,Product,engineer,12,4,Sprint 4,8.0,16,0.1,Conduct client calls,calls,76,66,slow_starter,0.4558,0.1776,0.8149,-2.2281,0.2182,1,16,3,0.333,0.531,0.79,0.987,0.19,0
1099,Marketing,designer,4,3,Sprint 3,13.3,10,0.88,Onboard new clients,clients,12,61,steady,1.0479,0.8184,0.8796,0.6076,0.1221,0,8,1,1.15,0.894,0.157,0.942,0.974,1
1100,Sales,consultant,9,10,Sprint 10,3.8,3,0.09,Resolve bug reports,bugs,29,149,struggling,1.3227,0.5381,0.7858,-0.4951,0.0534,0,5,0,0.949,0.966,0.04,1.0,0.137,1
1101,QA,designer,2,21,Sprint 21,2.0,8,0.84,Write documentation pages,pages,25,156,struggling,0.7451,0.5191,0.4368,-0.2327,0.4046,0,3,23,1.015,0.66,0.309,0.898,0.843,0
1102,Product,developer,3,1,Sprint 1,2.0,15,0.24,Run quality tests,tests,62,137,slow_starter,0.7351,0.0744,0.4531,0.2189,0.3621,1,10,7,0.083,0.425,0.755,0.994,0.227,0
1103,Marketing,designer,11,17,Sprint 17,13.1,12,0.04,Resolve bug reports,bugs,28,154,struggling,0.982,0.65,0.6545,-1.7929,0.2179,1,8,0,1.075,0.515,0.489,1.0,0.109,0
1104,Sales,developer,11,22,Sprint 22,10.8,19,0.42,Deliver product features,features,44,54,slow_starter,0.6,0.6689,1.3199,0.6315,0.0,0,9,0,1.15,1.0,0.219,1.0,0.406,1
1105,Marketing,tester,2,13,Sprint 13,12.3,20,0.74,Write documentation pages,pages,51,142,struggling,1.0493,0.0646,0.461,-0.2434,0.1729,1,5,6,0.114,0.525,0.58,0.982,0.783,0
1106,Product,engineer,6,14,Sprint 14,12.1,14,0.85,Conduct client calls,calls,92,76,slow_starter,1.2593,0.5284,0.9709,0.5335,0.2041,0,17,1,1.15,0.917,0.039,0.963,0.835,1
1107,Engineering,developer,9,23,Sprint 23,14.9,8,0.77,Write documentation pages,pages,32,93,strong_starter,1.4487,0.5529,1.126,-1.2419,0.0722,1,12,0,0.97,0.707,0.259,1.0,0.694,1
1108,Product,analyst,9,3,Sprint 3,5.3,19,0.54,Run quality tests,tests,102,112,struggling,0.5924,0.3116,0.9753,-0.0676,0.2073,0,8,16,0.665,0.955,0.406,0.929,0.626,0
1109,Engineering,consultant,8,11,Sprint 11,9.5,20,0.19,Write documentation pages,pages,63,108,steady,1.2474,0.6896,0.7122,-1.3025,0.1141,0,13,0,1.15,0.758,0.0,0.976,0.059,1
1110,Product,analyst,4,11,Sprint 11,0.7,6,0.58,Onboard new clients,clients,14,116,struggling,1.1036,0.0961,0.4435,0.6488,0.3904,0,3,11,0.219,0.777,0.25,0.898,0.511,0
1111,QA,tester,3,7,Sprint 7,1.9,19,0.91,Run quality tests,tests,57,173,slow_starter,0.9065,0.4244,1.5462,0.3698,0.1509,0,19,0,0.944,1.0,0.232,0.959,0.85,1
1112,Sales,designer,3,24,Sprint 24,12.3,9,0.61,Complete code reviews,reviews,117,166,steady,1.2271,0.8738,1.4211,1.7421,0.0827,0,10,0,1.15,1.0,0.0,0.972,0.596,1
1113,Sales,consultant,6,1,Sprint 1,7.7,7,0.25,Conduct client calls,calls,76,40,strong_starter,1.1343,0.5907,1.0749,-0.2896,0.0,0,10,0,1.15,1.0,0.116,1.0,0.239,1
1114,Engineering,tester,9,15,Sprint 15,6.5,17,1.0,Conduct client calls,calls,38,33,steady,0.9643,0.4354,0.5675,1.441,0.0843,0,8,0,0.953,0.804,0.237,0.983,0.82,1
1115,QA,consultant,6,23,Sprint 23,12.1,11,0.8,Run quality tests,tests,94,132,slow_starter,0.6489,0.2766,0.5525,-1.0402,0.3304,1,7,7,0.516,0.4,0.633,1.0,0.845,0
1116,Sales,developer,5,18,Sprint 18,8.9,3,0.98,Conduct client calls,calls,60,168,strong_starter,1.315,0.7117,1.2588,1.3712,0.0,0,13,1,1.15,1.0,0.0,1.0,0.993,1
1117,Marketing,analyst,7,23,Sprint 23,10.7,17,0.82,Onboard new clients,clients,20,110,steady,1.2181,0.3974,1.2024,0.099,0.1254,0,10,0,0.861,0.991,0.045,0.997,0.758,1
1118,QA,engineer,4,1,Sprint 1,8.6,17,0.65,Close support tickets,tickets,157,142,strong_starter,0.8699,0.5547,0.5683,-0.7588,0.2849,0,14,0,1.046,0.77,0.235,0.994,0.728,1
1119,Product,tester,6,24,Sprint 24,0.9,19,0.49,Complete code reviews,reviews,46,120,slow_starter,0.6,0.3921,1.1357,0.7126,0.0179,0,14,0,0.826,1.0,0.388,0.95,0.405,1
1120,Product,developer,5,19,Sprint 19,12.1,16,0.95,Deploy system updates,updates,19,145,strong_starter,0.9931,0.5363,0.8563,1.4947,0.1313,1,14,0,1.15,0.462,0.484,1.0,0.915,1
1121,Engineering,consultant,7,19,Sprint 19,2.2,2,0.61,Process sales leads,leads,110,31,struggling,1.0437,0.2905,0.6387,0.0235,0.7,1,11,11,0.537,0.353,0.455,0.686,0.621,0
1122,Engineering,consultant,9,24,Sprint 24,2.2,2,0.09,Conduct client calls,calls,51,75,struggling,0.3964,0.3122,0.3652,-0.1837,0.1797,1,7,11,0.61,0.373,0.758,0.888,0.001,0
1123,Sales,developer,4,4,Sprint 4,5.0,5,0.71,Deploy system updates,updates,32,127,slow_starter,0.7704,0.4976,0.7921,-0.2865,0.3896,0,8,11,0.866,0.722,0.293,0.838,0.742,0
1124,Product,consultant,12,3,Sprint 3,5.4,3,0.52,Complete code reviews,reviews,96,132,strong_starter,1.0085,0.4005,1.1989,0.5711,0.2899,1,10,4,0.864,0.66,0.516,0.998,0.523,1
1125,Engineering,tester,2,1,Sprint 1,5.2,9,0.03,Run quality tests,tests,27,125,strong_starter,1.1692,0.4564,0.7992,1.1854,0.0798,0,12,2,1.034,0.824,0.16,0.99,0.014,1
1126,QA,analyst,10,7,Sprint 7,14.6,3,0.87,Deliver product features,features,19,78,slow_starter,0.8163,0.3355,0.8501,0.2418,0.4005,0,11,12,0.679,0.764,0.356,0.834,0.832,0
1127,Sales,tester,4,15,Sprint 15,0.9,1,0.94,Process sales leads,leads,75,142,struggling,0.2311,0.3508,0.6647,-2.0166,0.3635,0,5,21,0.532,0.735,0.459,0.916,0.91,0
1128,Engineering,developer,12,6,Sprint 6,9.1,5,0.9,Deliver product features,features,59,109,struggling,0.5043,0.406,0.2059,0.3376,0.5494,1,8,11,0.883,0.303,0.737,0.921,0.972,0
1129,Marketing,designer,9,4,Sprint 4,10.2,2,0.34,Process sales leads,leads,116,146,strong_starter,0.4608,0.4164,0.3183,-0.7537,0.02,1,8,4,0.826,0.441,0.747,0.918,0.423,0
1130,Engineering,designer,12,23,Sprint 23,11.4,18,0.1,Onboard new clients,clients,9,133,strong_starter,1.6475,0.647,1.3487,0.5366,0.0528,0,16,0,1.15,1.0,0.0,1.0,0.14,1
1131,Marketing,tester,8,18,Sprint 18,9.8,9,0.32,Write documentation pages,pages,68,164,strong_starter,0.7137,0.3256,0.1,-0.7598,0.2046,1,5,10,0.559,0.248,0.512,0.924,0.233,0
1132,QA,engineer,9,4,Sprint 4,5.2,15,0.61,Deploy system updates,updates,31,141,struggling,1.1206,0.4068,1.1155,0.1908,0.2505,0,14,0,0.766,0.974,0.083,0.852,0.718,1
1133,Sales,engineer,6,19,Sprint 19,11.3,18,0.54,Resolve bug reports,bugs,22,165,struggling,0.8945,0.3781,0.4378,0.1204,0.2014,1,7,3,0.841,0.336,0.59,0.984,0.501,0
1134,QA,analyst,7,18,Sprint 18,1.3,13,0.74,Run quality tests,tests,23,42,strong_starter,0.7451,0.41,1.03,-0.0055,0.1753,1,7,17,0.887,0.705,0.619,0.63,0.833,0
1135,Engineering,designer,4,8,Sprint 8,10.8,2,0.71,Write documentation pages,pages,53,41,slow_starter,0.5767,0.0967,0.6407,-1.2493,0.1523,1,4,20,0.176,0.529,0.679,0.42,0.644,0
1136,Sales,consultant,3,10,Sprint 10,0.6,7,0.66,Process sales leads,leads,33,41,strong_starter,1.0883,0.3501,0.7996,0.4624,0.2172,0,11,4,0.803,0.877,0.07,0.865,0.517,0
1137,QA,engineer,4,5,Sprint 5,9.2,19,0.67,Complete code reviews,reviews,129,88,steady,1.4025,0.5365,0.3224,0.7633,0.0517,0,7,5,1.15,0.699,0.0,0.868,0.566,1
1138,Product,designer,2,14,Sprint 14,12.4,12,0.28,Process sales leads,leads,190,109,slow_starter,1.4341,0.4737,1.0875,-1.8988,0.0,0,15,2,0.855,1.0,0.0,1.0,0.255,1
1139,QA,engineer,9,5,Sprint 5,10.1,7,0.07,Onboard new clients,clients,11,32,strong_starter,1.2,0.4724,0.6709,-0.1296,0.5023,1,8,15,0.823,0.441,0.353,0.619,0.194,0
1140,Sales,consultant,6,22,Sprint 22,10.9,12,0.28,Onboard new clients,clients,5,76,slow_starter,1.1085,0.755,1.6863,0.4318,0.3225,0,12,1,1.15,1.0,0.034,1.0,0.282,1
1141,Sales,engineer,10,16,Sprint 16,3.4,16,1.0,Resolve bug reports,bugs,28,60,steady,0.6593,0.5914,0.8433,1.3018,0.1627,0,18,3,1.15,0.855,0.299,1.0,0.945,1
1142,Engineering,analyst,8,20,Sprint 20,5.9,4,0.44,Conduct client calls,calls,24,129,strong_starter,1.5679,0.4631,0.7903,0.6758,0.1644,0,16,0,1.011,0.833,0.0,0.954,0.38,1
1143,Product,engineer,11,1,Sprint 1,14.3,10,0.86,Run quality tests,tests,118,78,strong_starter,0.8408,0.4728,0.178,0.0372,0.1353,1,8,4,0.897,0.371,0.492,0.933,0.682,0
1144,Sales,developer,10,3,Sprint 3,3.8,20,0.19,Onboard new clients,clients,9,44,steady,1.3461,0.6549,1.0819,-1.3303,0.2088,0,10,1,1.15,0.935,0.002,1.0,0.221,1
1145,Product,tester,4,5,Sprint 5,8.4,10,0.06,Onboard new clients,clients,5,92,slow_starter,0.7761,0.3565,0.7016,-0.4071,0.5116,0,3,13,0.725,0.762,0.338,0.854,0.0,0
1146,Product,developer,2,5,Sprint 5,13.6,7,0.01,Run quality tests,tests,22,73,steady,0.6805,0.1513,0.4004,-1.7167,0.2332,1,5,0,0.286,0.501,0.713,0.99,0.006,0
1147,Engineering,tester,10,3,Sprint 3,0.8,15,0.94,Deploy system updates,updates,42,60,strong_starter,0.5863,0.3135,0.6089,-1.2752,0.5356,1,2,11,0.542,0.478,0.688,0.799,0.92,0
1148,Sales,consultant,9,20,Sprint 20,4.1,20,0.45,Process sales leads,leads,129,145,strong_starter,0.7108,0.1286,0.3899,-2.3134,0.1708,0,7,9,0.099,0.698,0.405,0.93,0.399,0
1149,Sales,designer,6,6,Sprint 6,5.8,0,0.5,Run quality tests,tests,66,87,steady,0.9928,0.4643,0.8635,0.5412,0.3077,0,10,1,0.976,0.819,0.218,0.87,0.458,1
1150,Marketing,analyst,8,5,Sprint 5,12.7,11,0.21,Close support tickets,tickets,157,135,struggling,0.9209,0.2559,0.3737,0.1348,0.4269,1,7,3,0.541,0.301,0.592,1.0,0.002,0
1151,QA,designer,7,11,Sprint 11,5.2,12,0.13,Onboard new clients,clients,26,145,steady,1.1289,0.297,1.9102,-0.1649,0.1672,0,12,0,0.538,1.0,0.207,1.0,0.134,1
1152,Marketing,developer,9,18,Sprint 18,13.0,13,0.37,Conduct client calls,calls,92,79,slow_starter,0.7777,0.2599,0.5339,-1.4961,0.3118,1,4,10,0.451,0.434,0.695,0.872,0.431,0
1153,Product,tester,8,2,Sprint 2,3.4,10,0.55,Onboard new clients,clients,6,168,slow_starter,1.2,0.496,0.966,-0.6874,0.3322,1,3,10,0.938,0.588,0.423,0.88,0.681,0
1154,Engineering,consultant,5,13,Sprint 13,8.7,5,0.27,Run quality tests,tests,75,76,slow_starter,0.9435,0.2894,0.5754,0.1787,0.5129,0,7,8,0.59,0.765,0.217,0.893,0.387,0
1155,Sales,analyst,8,11,Sprint 11,7.3,4,0.76,Complete code reviews,reviews,132,177,struggling,0.7397,0.4706,0.3466,-0.5758,0.5078,1,4,7,0.9,0.237,0.542,0.966,0.764,0
1156,Engineering,engineer,2,1,Sprint 1,13.8,1,0.33,Process sales leads,leads,165,39,struggling,1.0457,0.5312,0.3632,-0.2276,0.3944,1,11,11,1.053,0.36,0.456,0.672,0.345,0
1157,Product,engineer,7,20,Sprint 20,13.7,18,0.9,Write documentation pages,pages,22,68,strong_starter,1.094,0.2689,0.6588,-0.6168,0.02,1,7,9,0.479,0.5,0.438,0.906,1.0,0
1158,Marketing,analyst,4,6,Sprint 6,6.5,17,0.91,Complete code reviews,reviews,104,107,strong_starter,1.4594,0.3518,1.3706,-0.3795,0.0476,0,11,3,0.725,1.0,0.007,0.995,0.955,1
1159,Sales,engineer,12,5,Sprint 5,13.7,3,0.76,Onboard new clients,clients,25,101,slow_starter,1.0176,0.1073,0.626,-1.5248,0.2929,1,6,7,0.142,0.388,0.456,0.924,0.726,0
